Date,Open,High,Low,Close,Volume
2023-03-20 00:00:00-04:00,9.899999618530273,10.050000190734863,9.779999732971191,10.010000228881836,29400
2023-03-21 00:00:00-04:00,10.100000381469727,10.17300033569336,9.760000228881836,9.90999984741211,22600
2023-03-22 00:00:00-04:00,9.970000267028809,10.395999908447266,9.970000267028809,10.0600004196167,62700
2023-03-23 00:00:00-04:00,9.670000076293945,10.100000381469727,9.270000457763672,9.970000267028809,82800
2023-03-24 00:00:00-04:00,9.800000190734863,10.079999923706055,9.277000427246094,9.979999542236328,87900
2023-03-27 00:00:00-04:00,10.0600004196167,10.109999656677246,9.642999649047852,9.729999542236328,23300
2023-03-28 00:00:00-04:00,9.789999961853027,10.010000228881836,9.329999923706055,9.569999694824219,37300
2023-03-29 00:00:00-04:00,10.050000190734863,10.25,9.649999618530273,9.920000076293945,47000
2023-03-30 00:00:00-04:00,10.020000457763672,10.100000381469727,9.8100004196167,9.949999809265137,27900
2023-03-31 00:00:00-04:00,10.0,10.010000228881836,9.859999656677246,9.90999984741211,51900
2023-04-03 00:00:00-04:00,9.899999618530273,9.899999618530273,9.5600004196167,9.789999961853027,26400
2023-04-04 00:00:00-04:00,9.729999542236328,9.869999885559082,9.729999542236328,9.859999656677246,16300
2023-04-05 00:00:00-04:00,9.710000038146973,9.84000015258789,9.619999885559082,9.680000305175781,17800
2023-04-06 00:00:00-04:00,9.75,9.779999732971191,9.550000190734863,9.760000228881836,12800
2023-04-10 00:00:00-04:00,9.619999885559082,10.010000228881836,9.619999885559082,10.010000228881836,39800
2023-04-11 00:00:00-04:00,10.029999732971191,10.050000190734863,9.930000305175781,9.989999771118164,18800
2023-04-12 00:00:00-04:00,9.90999984741211,10.0,9.710000038146973,9.779999732971191,13100
2023-04-13 00:00:00-04:00,9.8100004196167,9.9399995803833,9.670000076293945,9.859999656677246,16800
2023-04-14 00:00:00-04:00,9.890000343322754,9.899999618530273,9.819999694824219,9.819999694824219,7300
2023-04-17 00:00:00-04:00,9.829999923706055,9.84000015258789,9.505000114440918,9.84000015258789,18200
2023-04-18 00:00:00-04:00,9.654999732971191,9.859999656677246,9.390000343322754,9.779999732971191,25300
2023-04-19 00:00:00-04:00,9.420000076293945,9.930000305175781,9.380000114440918,9.75,36800
2023-04-20 00:00:00-04:00,9.720000267028809,9.880000114440918,9.600000381469727,9.880000114440918,10300
2023-04-21 00:00:00-04:00,9.8100004196167,10.0,9.656999588012695,9.899999618530273,26400
2023-04-24 00:00:00-04:00,9.850000381469727,9.869999885559082,9.59000015258789,9.710000038146973,23300
2023-04-25 00:00:00-04:00,10.100000381469727,10.710000038146973,9.8100004196167,10.1899995803833,308000
2023-04-26 00:00:00-04:00,10.25,10.300000190734863,10.09000015258789,10.25,52600
2023-04-27 00:00:00-04:00,10.210000038146973,10.300000190734863,9.942000389099121,10.149999618530273,55600
2023-04-28 00:00:00-04:00,9.970000267028809,10.199999809265137,9.609999656677246,9.819999694824219,69200
2023-05-01 00:00:00-04:00,9.720000267028809,9.8100004196167,9.449999809265137,9.5,48300
2023-05-02 00:00:00-04:00,9.460000038146973,9.6899995803833,9.289999961853027,9.390000343322754,65800
2023-05-03 00:00:00-04:00,9.350000381469727,9.579999923706055,8.5,9.239999771118164,89500
2023-05-04 00:00:00-04:00,9.130000114440918,9.630000114440918,8.878000259399414,9.420000076293945,32400
